id,text,label,origin,type,language,split,translated_text
en_13291,@USER______ Stephen. I too suffer from severe depression. My GP put me on Effexor 150mg. It changed my life. I know how you feel. Take care.,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"USER______ Stephen. Ich leide ebenfalls an schwerer Depression. Mein Hausarzt setzte mich auf Effexor 150mg. Es hat mein Leben verändert. Ich weiß, wie du dich fühlst. Mach's gut."
en_14349,Got a hot date tonight ... With a lunesta and my bed... Hope the kid doesn't mess it up,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Heute habe ich eine heiße Begegnung ... Mit einem lunesta und meinem Bett... Hoffe, dass der Kind nicht das Stören wird"
en_7968,@USER___ lamictal and trileptal and seroquel...of course the seroquel i take in severe situations because gaining weight is never cool,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"USER___ lamictal und trileptal und seroquel... natürlich die seroquel, die ich in schweren Situationen einsetze, weil Gewichtszunahme nie cool ist"
en_15959,#ExamWeek let the adderall Commence,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,Prüfungswoche lasse sich jetzt Adderall anfangen
en_11582,"10. stood on stage? in school auditoriums, yes 11. been depressed? i'm a ""2 prozac a day"" kind of depressed 12. smoked? i have bad lungs",0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,9. MONALEESA-3 wurde in USER____ veröffentlicht fulvestrant  ribociclib überlegen zu fulvestrant  Placebo bei metastasiertem ERHER2- Brustkrebs . HTTPURL________________
en_4331,MONALEESA-3 now published in @USER____ : fulvestrant + ribociclib superior to fulvestrant + placebo in metastatic ER+/HER2- #BreastCancer .  HTTPURL________________,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Alain ""Ja! Ich habe früher nichts anderes getan als meinen Lozengen zu saugen und mich für den Rest des Tages darüber zu beklagen. Jetzt werde ich das Gegenteil tun, und etwas machen!"""
en_14210,"Alain: ""Yes! I used to do nothing but suck my lozenge and regret it for the rest of the day. Now I will do the opposite, and do something!""",0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Alain ""Ja! Ich habe früher nichts anderes getan als meinen Lozengen zu saugen und mich für den Rest des Tages darüber zu beklagen. Jetzt werde ich das Gegenteil tun, und etwas machen!"""
en_5908,The Xarelto commercial during the Today Show is the highlight of my morning.,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,Das Xarelto-Werbung während der Today Show ist die Höhepunkt meines Morgens.
en_2787,"@USER______ the new ""where's tom petty from"" (i was looking for pristiq) - HTTPURL________________	0
it's like, do i take a nap or do i take q vyvanse	0
@USER_________ ask your doctor about taking lamictal for your seizures! Its definitely helped my mom. Just a suggestion.	0
half a trazodone had me sleeping heavy this morning.... @USER________	0
rt @USER___: #xarelto for prevention of atrial fibrillation. in the cme i see @USER_____ @USER__ @USER___ @USER____  @USER__ et al.	0
@USER___________ depression hurts. cymbalta can help. cymbalta may be associated with serious side effects.	0
realign your chakras with a lil bit o dat seroquel	0
rt @USER___________: """"xanax, paxil, adderall more xanax. &amp; pot. great she's mixing all this shit. i have to find her."""" """"dexter, ur the prob…""",0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"USER______ das neue ""wo kommt tom petty her"" (ich suchte nach Pristiq) - HTTPURL_________________ 0 es ist wie, soll ich mich schlafen legen oder q vyvanse nehmen 0 USER_________ frage deinen Arzt um die Einnahme von Lamictal für deine Anfälle! Es hat sicherlich meiner Mutter geholfen. Einfach eine Vorschlag. 0 halb ein Trazodon hat mich heute morgen schwer schlafend gemacht.... USER________ 0 rt USER___ xarelto zur Vorbeugung gegen Atrialfibrillation. In der CME sehe ich USER_____ USER__ USER___ USER____ USER__ usw. 0 USER___________ de"
en_668,"@USER_______ I used to, I went on fluoxetine (antidepressants) for a bit but my mum was worried they would make me suicidal so I had to stop",0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"USER_______ habe ich einmal, habe ich auf Fluoxetin (Antidepressiva) etwas genommen, aber meine Mutter war besorgt, dass sie mich suizidal machen könnten, also musste ich aufhören"
en_17196,sick of feeling tired. fed up of meds not working. loads to do today &amp; no freaking motivation or energy #venlafaxine #day9,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"krank von Schläfrigkeit. genervt über Medikamente, die nicht funktionieren. viel zu tun heute amp kein Freaking Motivation oder Energie venlafaxine tag9"
en_10719,@USER_____ @USER_________ yeah i've been on effexor since 2006 and would never switch. it's been the most helpful / effective drug,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,USER_____ USER_________ ja ich bin seit 2006 auf Effexor und würde nie wechseln. Es ist das am meisten helfende  wirksame Mittel
en_8825,"u wailed all night; now y'r disembodied sobbing all damn'd day, ghost? ' effexor-xr'discontinuation syndrome ain't exactly heaven, angel",1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"du jauchst alle Nacht jetzt schweift dein entleibtes Säufzen ganz durch den Tag, Geist? ' Effexor-XR'Abbruchssyndrom ist nicht genau Himmel, Engel"
en_2840,@USER_____ varenicline seems like the panacea in smoking cessation. It's so expensive and doesn't work for everyone,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,USER_____ varenicline scheint der Panacea in Rauchersuchtbehandlung. Es ist so teuer und funktioniert nicht für alle
en_5934,@USER_____ i used to take trazodone. made me sleep for dayyssss,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,USER_____ habe ich einmal trazodone genommen. mich schlief es tage lang
en_12364,"trazodone is fun because you get high, slowly fade into sleep, then wake up drunk as hell.",1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Trazodon ist spaß, weil man hoch wird, langsam in den Schlaf fällt und am Morgen betrunken aufwacht."
en_1140,@USER_______ hi idk who you are but i just wanted to let you know i gained over 20 lbs on paxil. be watchful.,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Hallo USER_______ ich weiß nicht, wer du bist, aber ich möchte dir nur mitteilen, dass ich mehr als 20 kg auf Paxil gewonnen habe. Sei vorsichtig."
en_4372,lyrica may cause suicidal weight gain.  don't drink machinery or misuse lyrica unless it means everything to yo.,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Lyrica kann suizidale Gewichtszunahme verursachen. Trinken Sie nicht Maschinen oder missbrauchen Sie Lyrica, es sei denn, es bedeutet Ihnen alles."
en_15113,didnt take my vyvanse and remembered what food is #firstworldproblems @USER_______,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Ich habe meine Vyvanse vergessen und erinnere mich, was Essen ist erste-welt-probleme USER_______"
en_2646,"third night of diarrhea and first dose of norfloxacin, gosh.. gonna die of dehydration",0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Dritte Nacht mit Durchfall und erste Gabe von Norfloxacin, Gott... sterbe ich an Dehydration"
en_8532,@USER___ @USER_____ I foresee the dynamic changing halfway thru when Kumail heimlichs Marc as he chokes on a nicotine lozenge.,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"USER___ USER_____ Ich sehe das Geschehen im Laufe der Zeit verändert werden, wenn Kumail Heimlich Marc als er auf einer Nikotin-Zuckerlinge erwürgt."
en_6510,@USER______ @USER__________ @USER____ Logan also takes Prozac during storms while wearing his thunder shirt.,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,USER______ USER__________ USER____ Logan nimmt auch Prozac während Stürmen während er in seinem Donnerhemd trägt.
en_12628,@USER______ i can't believe how long it takes to be symptom free from this shit #paxil,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"USER______ ich kann nicht glauben, wie lange es dauert, symptomfrei von diesem Schrott zu sein paxil"
en_6177,latuda is everything crazy estrogen,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,Latuda ist alles verrückte Östrogen
en_3237,"Femara (Letrozole)  Side Effects   F-Fracture (Bone), Flushes (Hot)  E-Edema (Peripheral)  M-Memory impairment(Less Common)  A-Anxiety (Less Common)  R-Raised Sweating  A-Arterial thrombosis(very rare)  HTTPURL________________ HTTPURL________________",0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Femara (Letrozole) Nebenwirkungen F-Fraktur (Knochen), Flushes (Hitze), E-Ödeme (Peripheral), M-Erinnerungsverlust (Selten), A-Angst (Selten), R-Erhöhte Schweißausbrüche, A-Arterielle Verkalkung (sehr selten) HTTPURL________________ HTTPURL________________"
en_8036,"@USER______ that's the problem with most of them - side effects. i was on paxil after my mom died and ""it"" stopped working. fuck that.",1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"USER______ das ist der Probleme mit den meisten von ihnen - Nebenwirkungen. Ich war auf Paxil nach dem Tod meiner Mutter und ""es"" hat aufgehört zu funktionieren. Fick das."
en_3711,and why do i wake up after 2 hours antsy as hell!? trazodone please kick in rigt meow,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Warum erwache ich nach zwei Stunden unerträglich anspannend!? Trazodone, bitte tritt ein sofortig!"
en_9370,This years finals brought to you by Vyvanse.,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,Dieses Jahr bringt euch Vyvanse die Endspiele.
en_15209,@USER____ they probably would have offered me the full anti psychotic menu had i not reacted badly to seroquel #handy #bonus,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"USER______ sie hätten wahrscheinlich mir das ganze Antipsychotik-Menü angeboten, hätte ich nicht schlecht auf Seroquel reagiert handy bonus"
en_11989,One good species conservation Indian story. The ban on veterinary diclofenac is working as death of #vultures is stopped. Hope is not lost..,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Ein gutes Arten-Erhaltungs-Geschichte aus Indien. Die Verbot von veterinärmedizinischem Diclofenac funktioniert, denn der Tod der Geier ist gestoppt. Es gibt noch Hoffnung..."
en_8477,i went down to 100 mg of trazodone at night. the nightmares are gone but my insomnia got worse.,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Ich habe mich auf 100 mg Trazodone in der Nacht verringert. Die Albtraum sind weg, aber meine Einsamkeit hat sich verschlimmert."
en_5841,OMGGG .. thought i ran out of vyvanse but i just found my last one .. thank the lord !!! looks like ill be on a cleaning frenzy after all (;,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"OMGGG ... dachte ich, dass ich aus Vyvanse bin, aber ich habe mein letztes gefunden ... danke dem Herrn !!! Ich werde wahrscheinlich noch auf Reinigungs-Fieber gehen ("
en_6099,"Cymbalta, you're driving me insane.",1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Cymbalta, du treibst mich aus der Sinnesverlust!"
en_8080,@USER_______ @USER___________ lexapro gave me the worst mixed episodes. i have some instability with pristiq but i can manage it ok.,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"USER_______ USER___________ Lexapro hat mir die schlimmsten gemischten Episoden bereitet. Ich habe etwas Instabilität mit Pristiq, aber ich kann es relativ gut verarbeiten."
en_15035,@USER_________ she needs to be on synthroid or something oh goodness she's gonna mess up her body ;____;,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"USER_________ sie muss auf Synthroid oder etwas ähnlichem sein, oh Gott, sie wird sich wahrscheinlich ihr Körper schädigen ____"
en_6255,fuck nuvaring i was so excited idc if my tweet is tmi this thing sucks,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Verflucht Nuvaring, ich war so erfreut, kümmert mich nicht, ob mein Tweet zu detailliert ist - diese Sache ist schlecht"
en_17927,JAMA 2013 Duloxetine: No difference initially but demonstrated with crossover. Decrease was only 0.73 on a 10 point pain scale #ASCO,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"JAMA 2013 Duloxetine Keine Unterschiede anfangs, aber mit Überlappung nachgewiesen. Der Rückgang betrug nur 0,73 auf einer 10-punkte Schmerzskala ASCO"
en_14897,sent my lovely compandre to fuel my nicotine addiction,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,meiner lieben Kompanionin zum Füllen meiner Nikotinabhängigkeit geschickt
en_13755,"@USER_______ @USER___________ I'm with you. Even though the Pristiq works, I still don't feel fully human.",1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"USER_______ USER___________ Ich bin mit dir da. Obwohl Pristiq wirkt, fühle ich mich noch nicht ganz menschlich."
en_15753,"stomach discomfort, flushed, sweating, weird jaw, this stuff sucks #effexor #experiment",1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Magenspeichel, rotgefärbt, Schweißausbrüche, seltsames Kinn, diese Sache ist schlecht effexor Versuch"
en_11427,"@USER__________ I've been having them today too, three days without effexor. I completely understand what you mean. every hit, lightheaded..",1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"USER__________ Heute hatte ich das auch, drei Tage ohne Effexor. Ich verstehe ganz genau was du meinst. jedes Mal, leichtköpfig..."
en_10755,"I used 2 go dummy on tht P, crash test, now that P throw bak, any gven 9t id stl pop that ass lika prozac",0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Ich habe einmal dumm auf diesem P, Crash-Test gefahren, jetzt dass dieses P zurückkommt, würde ich es auch noch so schnell wie Prozac anschlagen"
en_873,@USER_______ i switched to prozac about month ago and it started working right away but i'm only now noticing its flavor,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"USER_______ ich habe mich vor einem Monat auf Prozac umgestellt und es hat sofort gewirkt, aber ich bemerke es jetzt erst seinen Geschmack"
en_15234,"rt @USER____: @USER____ @USER_________ cymbalta withdrawal is getting top billing at the moment, however. ugh! xx",1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"RT USER____ USER____ USER_________ Cymbalta-Abkickung ist derzeit in Fokus, jedoch. Ugh! xx"
en_15460,"dear paxil, you're supposed to make me feel better. instead you've wrecked me completely. thanks to you, i had to take an adivan.",1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"lieber Paxil, du solltest mich besser fühlen lassen. Stattdessen habt ihr mich vollkommen zerstört. Dank euch musste ich Adivan nehmen."
en_8720,Red Bull & Adderall might get the #Bulls back in this game. That's what I like to call the frontline of Joakim & Bobby P.,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,Red Bull  Adderall könnten die Bulls in diesem Spiel zurückholen. Das nenne ich die Frontlinie von Joakim  Bobby P.
en_9141,"Perbandingan antara 3 kandidat Head Coach of the Year Award, Ancelotti, Low & Simeone.pic.twitter.com/rik8KtwC2P",0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Vergleich der drei Kandidaten für den Coach of the Year Award Ancelotti, Low und Simeone. [Twitter-Link]"
en_17562,@USER___________ we had that &amp; xopenex helped for awhile.when it became chronic we got put on qvar by a pulm at children's &amp; it's gone now.,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"USER___________ hatten das  xopenex halfen für eine Weile. Als es chronisch wurde, wurden wir auf Qvar von einem Pneumologen bei Kinderkrankenhaus gesetzt und es ist jetzt wieder gut."
en_4700,I would not have lived through work yesterday without that vyvanse #clutch,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,Ich hätte am Arbeitsplatz gestern nicht überlebt ohne Vyvanse clutch
en_9746,"""@USER___________: depression hurts, but cymbalta can help"" smh really gabbie?",0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"""USER___________ Depression schmerzt, aber Cymbalta kann helfen"" smh wirklich gabbie?"
en_1461,"@USER_______ ha I'm on Tysabri now, that with physio , gentle excersise and rest is liquid gold !!!!",0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"USER_______ ha ich bin auf Tysabri jetzt, das mit Physiotherapie, sanftem Training und Ruhe ist flüssiges Gold !!!"
en_9757,almost killed someone who got formaldehyde confused with thalidomide and then applied it to something irrelevant gosh,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"fast jemanden getötet, der Formaldehyde mit Thalidomide verwechselt hat und dann etwas unpassendes damit behandelte gosh"
en_11996,"nicotine and faded dreams. baby, just believe there's no one else like me.",0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Nikotin und verblasste Träume. Baby, glaub doch, es gibt niemanden wie mich."
en_12256,"Boy, I need some fucking nicotine.",0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Junge, ich brauche einfach mal Nicotin."
en_1745,"everyone's always upset in my house. damn, take a prozac",0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Jeder ist immer aufgebracht in meiner Wohnung. Damn, nehme Prozac"
en_17404,Nolvadex - 10mgX360 - Krebs HTTPURL________________,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,Nolvadex - 10mg x 360 - Krebs HTTPURL________________
en_6204,ain't no nicotine in this cigaweed #daaamnright,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,Kein Nikotin in diesem Zigarettenbaum jawohlrichtig
en_10259,I really need ventolin these days !,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,Ich benötige Ventolin tatsächlich heute!
en_12931,Shouldn't never took that oxycodone,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,Das Oxycodone sollte niemals eingenommen werden
en_6395,@USER_________ i was on quetiapine and gained 40lbs &lt;wall&gt; so i am not even trying olanzapine. they gave me abilify cause it not supposed to,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"USER________ war auf Quetiapin und habe 40kg zugenommen ltwallgt also versuche ich Olanzapin nicht. Sie haben mir Abilify verschrieben, denn es sollte nicht"
en_11079,@USER________ just had the viibryd vision shake thing again very cool,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,USER________ hat das Viibryd-Vision-Schwanken-Phänomen wieder sehr cool erlebt
en_3001,@USER_____ flovent 110mcg and proair,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,USER_____ Flovent 110mcg und Proair
en_12693,"@USER_ every time i forget seroquel, i end up rage breaking things eg- my laptop *facepalm*",1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"USER_ jedes Mal vergesse ich Seroquel, so zerstöre ich Dinge wie mein Laptop facepalm"
en_3625,@USER_____  نعم ...  The usual starting dosage of oral rivastigmine is 1.5 mg twice daily with food.,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"USER_____ Ja ... Die übliche Anfangsdosis der oralen Rivastigmine beträgt 1,5 mg doppelt täglich mit Essen."
en_15623,@USER________ r u on any meds? my dreams on seroquel are fucked up,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,USER________ bist du auf irgendeinen Medikamenten? Meine Träume auf Seroquel sind verfickt
en_9591,Sally Field keeps my Boniva strong.,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,Sally Field hält meine Boniva stark.
en_8170,seroquel left me with sleep paralysis. abilify left me with occasional muscle spasms. i've been off of both for nearly a decade.,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,Seroquel hat mir Schlaflähmung hinterlassen. Abilify hat mir gelegentliche Muskelzittern verursacht. Ich bin von beiden fast eine Dekade lang abgesetzt.
en_16093,"so worst case scenario, i'd have to pay 25% of humira cost until i hit deductible. $650/month. would take just over 3mo to hit deductible.",0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Im schlimmsten Fall müsste ich 25 des Humira-Kosten teilen, bis ich die Einbehaltung erreicht habe. Das beträgt monatlich 650 . Es würde mir mehr als drei Monate dauern, um die Einbehaltung zu erreichen."
en_3430,@USER_____  i also take seroquel to help me sleep also i got nightmare disorder part of my bpd :/,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"USER______ Ich nehme auch Seroquel, um mich zu schlafen. Ich habe auch Nachtmahrstörung, die Teil meiner BPD ist"
en_6231,might consider taking fluoxetine,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,Vielleicht sollte ich Fluoxetin einnehmen
en_2987,@USER___________ I'm tamiflu and nose sprays and etc,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,USER___________ Ich bin Tamiflu und Nasensprays usw.
en_8194,@USER____ conversion antara aman n pina. annoying gilesssssssssss,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,USER____ Konversion antara Aman n Pina. Peinlich gilesssssssssss
en_17021,There's a drug called Januvia Sitigliptin. Were running so low on drug names we started naming them after Ukranian women from Whitney Pier.,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Es gibt ein Mittel namens Januvia Sitigliptin. Wir haben so knapp an Medikamentennamen, dass wir sie nach Ukranischen Frauen von Whitney Pier benennen."
en_3060,vyvanse masks me so depressed,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,Vyvanse verdeckt meine Depression
en_5857,@USER________ @USER___________ flovent the inflated salary but not willing to shoulder responsibility . you don't get paid for nothing,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"USER________ USER___________ Flovent der erhöhte Lohn aber nicht bereit, Verantwortung zu tragen. Du bekommst nichts für nichts bezahlt"
en_14732,not sure the paxil is working any more,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Unsicher, ob Paxil noch funktioniert"
en_3940,@USER______ i'm on quetiapine aswell and i really want to use semtex just don't no if you can either x,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"BENUTZER______ ich bin auf Quetiapin zugelassen und wirklich daran interessiert, Semtex zu verwenden, nur weiß ich nicht, ob du das auch kannst oder nicht x"
en_12904,@USER_________ nah you built like a miralax bottle,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"BENUTZER_________ nein, du bist wie ein Miralax-Flasche gebaut"
en_3879,time to try trazodone for the first time.. i hope i react better to this than i did seroquel.,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Zeit für Trazodon zum ersten Mal auszuprobieren... hoffe, dass ich mir auf dieses besser verhabe als auf Seroquel."
en_17543,struggling with effexor withdrawal. worse than any symptoms i was taking the drug for.stay away from this!!! HTTPURL_______________,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Kämpfe mit Effexor-Absetzung. Schlimmer als alle Symptome, die ich mit dem Medikament hatte. Verstecke dich von diesem!! HTTPURL_______________"
en_2264,@USER___________ that's the most unromantic thing i have ever heard may be one of them is suffering from loose motions so to buy imodium,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"BENUTZER___________ das ist die romantischste Sache, die ich je gehört habe, vielleicht leidet einer von Ihnen an Durchfällen, um deswegen Imodium zu kaufen"
en_1649,@USER_____: #myboyfriendisnotallowedto sigh in public . You tired or sad ? Cymbalta can help . Lmfao!!,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"BENUTZER_____ meinefreundinistnichtermöglich, aufzuschnurren in der Öffentlichkeit . Du müde oder traurig? Cymbalta kann helfen . Lmfao!!"
en_1019,gonna watch the sunrise.. vyvanse got me up. i have only slept about 2 hours in the past 48 hours. 150mg got me fucked up,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,Vyvanse wird mir den Sonnenaufgang zeigen... ich habe nur etwa 2 Stunden in den letzten 48 Stunden geschlafen. 150mg hat mich verrückt gemacht
en_13527,dreamt i was squirting acid at wood lice - i woke screaming when they came at me. i do hope the dreams are the #venlafaxine withdrawal.,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Traumte, dass ich Säure auf Holzlausen spritze - ich weckte auf, als sie mich angriffen. hoffe, die Träume sind der venlafaxine-Absetzung"
en_5090,@USER___________ I rarely see paroxetine used now but venlafaxine is quite prevalent.,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"BENUTZER___________ ich sehe Paroxetin selten mehr verwendet, aber Venlafaxin ist sehr häufig zu finden."
en_11782,also my kidneys have been swollen ever since i've been on viibryd.. but its also been super hot out..,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Seit mir Viibryd genommen, sind meine Nieren geschwollen geblieben... aber es ist auch sehr heiß gewesen."
en_6082,@USER___________ why do u have to have bloods for olanzapine? I'm on that and lithium and the bloods for lithium are annoying alone #bloods,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,USER______ warum musst du Blutuntersuchungen für Olanzapin haben? Ich bin darauf und auf Lithium und die Blutuntersuchungen für Lithium sind mir alleine schon peinlich Blutuntersuchungen
en_13431,I'm so proud of Bob for taking Xarelto!,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Ich bin so stolz auf Bob, dass er Xarelto eingenommen hat!"
en_12496,"All nighter is killing me right now, I hate you vyvanse",1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Eine ganze Nacht ist mir lebensmüde, ich hasse dich Vyvanse."
en_1080,slept 11 hours last night on seroquel o.o,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,Ich schlief gestern 11 Stunden auf Seroquel o.O
en_1413,this nigga viox got a versace shirt and really thinks it's a versace shirt.,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Dieser Mann nimmt Viox und denkt wirklich, dass es ein Versace-Shirt ist."
en_6283,Dougados: Etanercept in nr-axial SpA positive trial - 12wks ASAS40 32% vs 15% PBO #spondylitis #EULAR2013,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,Dougados Etanercept in nr-axial SpA positiver Test - 12wochen ASAS40 32 vs 15 PBO Spondylitis EULAR2013
en_12678,"Work: In keeping with the holiday spirit, I shall be coloring the Xanax, Haldol, Methadone, Paxil and Depakote in shades of red and green.",0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Arbeit Im Sinne des Weihnachtsgeistes werde ich das Xanax, Haldol, Methadon, Paxil und Depakot in Rot- und Grünfarben färben."
en_5922,@USER___ 2 trials in 1. Everyone had acute DVT. 1 = rivaroxaban vs Enox/VKA. 2 = extended a/c with RVX or placebo for extra 6-12 mon #JC_StE,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,USER___ 2 Studien in 1. Jeder hatte akutes DVT. 1  Rivaroxaban gegen EnoxVKA. 2  erweiterte Behandlung mit RVX oder Placebo für zusätzliche 6-12 Monate JC_StE
en_8817,"Commercial: ""do not take Prolia if you're allergic to it.""   If you require that warning.. I'm going to say go ahead and take it. #phuckit",0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Werbung ""Nicht auf Prolia nehmen, wenn du allergisch auf sie bist."" Wenn Sie diese Warnung benötigen... dann sage ich Ihnen, gehen Sie bitte daran. phuckit"
en_1258,@USER___ paxil in pudding. down the hatch! HTTPURL_______________,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,USER___ Paxil im Pudding. Hinuntergehen! HTTPURL_______________
en_9074,these nicotine lozenges taste like cardboard and i'm running late to work. welcome to my monday.,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,Diese Nikotin-Zitronenbonbons schmecken wie Karton und ich bin spät für meine Arbeit. Willkommen zu meinem Montag.
en_10007,cedar valley vineyards brings together hispanic coconut essences and a incomprehensible albuterol finish in their 1994 bordeaux. #che,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,Cedar Valley Vineyards vereint hispanische Kokosaromen und eine unverständliche Albuterol-Nachklang in ihrem 1994 Bordeaux. che
en_13449,"@USER____ Olanzapine actually makes you put on weight, even when you aren't eating that much",1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"USER____ Olanzapin macht dich wirklich fett, selbst wenn du nicht viel isst"
en_239,The new throat lozenge from P.O.Mpic.twitter.com/luFVU1Uj4z,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,Die neue Kehlkopfzucker von P.O.M twitter.comluFVU1Uj4z
